date,store,item,sales
2015-12-12,7,19,16
2015-12-13,7,19,28
2015-12-14,7,19,20
2015-12-15,7,19,22
2015-12-16,7,19,21
2015-12-17,7,19,17
2015-12-18,7,19,19
2015-12-19,7,19,21
2015-12-20,7,19,35
2015-12-21,7,19,20
2015-12-22,7,19,17
2015-12-23,7,19,21
2015-12-24,7,19,24
2015-12-25,7,19,23
2015-12-26,7,19,28
2015-12-27,7,19,24
2015-12-28,7,19,22
2015-12-29,7,19,15
2015-12-30,7,19,19
2015-12-31,7,19,25
2016-01-01,7,19,25
2016-01-02,7,19,25
2016-01-03,7,19,23
2016-01-04,7,19,23
2016-01-05,7,19,19
2016-01-06,7,19,16
2016-01-07,7,19,17
2016-01-08,7,19,19
2016-01-09,7,19,21
2016-01-10,7,19,33
2016-01-11,7,19,11
2016-01-12,7,19,13
2016-01-13,7,19,11
2016-01-14,7,19,26
2016-01-15,7,19,21
2016-01-16,7,19,19
2016-01-17,7,19,22
2016-01-18,7,19,22
2016-01-19,7,19,18
2016-01-20,7,19,20
2016-01-21,7,19,19
2016-01-22,7,19,25
2016-01-23,7,19,17
2016-01-24,7,19,24
2016-01-25,7,19,19
2016-01-26,7,19,14
2016-01-27,7,19,14
2016-01-28,7,19,16
2016-01-29,7,19,20
2016-01-30,7,19,23
2016-01-31,7,19,25
2016-02-01,7,19,18
2016-02-02,7,19,29
2016-02-03,7,19,29
2016-02-04,7,19,34
2016-02-05,7,19,23
2016-02-06,7,19,24
2016-02-07,7,19,23
2016-02-08,7,19,14
2016-02-09,7,19,21
2016-02-10,7,19,26
2016-02-11,7,19,17
2016-02-12,7,19,23
2016-02-13,7,19,31
2016-02-14,7,19,18
2016-02-15,7,19,7
2016-02-16,7,19,20
2016-02-17,7,19,20
2016-02-18,7,19,23
2016-02-19,7,19,30
2016-02-20,7,19,24
2016-02-21,7,19,35
2016-02-22,7,19,20
2016-02-23,7,19,14
2016-02-24,7,19,26
2016-02-25,7,19,25
2016-02-26,7,19,34
2016-02-27,7,19,28
2016-02-28,7,19,37
2016-02-29,7,19,17
2016-03-01,7,19,23
2016-03-02,7,19,22
2016-03-03,7,19,29
2016-03-04,7,19,28
2016-03-05,7,19,38
2016-03-06,7,19,27
2016-03-07,7,19,24
2016-03-08,7,19,20
2016-03-09,7,19,25
2016-03-10,7,19,19
2016-03-11,7,19,41
2016-03-12,7,19,27
2016-03-13,7,19,36
2016-03-14,7,19,29
2016-03-15,7,19,23
2016-03-16,7,19,29
2016-03-17,7,19,31
2016-03-18,7,19,26
2016-03-19,7,19,35
2016-03-20,7,19,30
2016-03-21,7,19,27
2016-03-22,7,19,32
2016-03-23,7,19,22
2016-03-24,7,19,30
2016-03-25,7,19,32
2016-03-26,7,19,34
2016-03-27,7,19,36
2016-03-28,7,19,29
2016-03-29,7,19,22
2016-03-30,7,19,27
2016-03-31,7,19,34
2016-04-01,7,19,34
2016-04-02,7,19,34
2016-04-03,7,19,49
2016-04-04,7,19,20
2016-04-05,7,19,28
2016-04-06,7,19,29
2016-04-07,7,19,29
2016-04-08,7,19,28
2016-04-09,7,19,35
2016-04-10,7,19,40
2016-04-11,7,19,22
2016-04-12,7,19,38
2016-04-13,7,19,23
2016-04-14,7,19,35
2016-04-15,7,19,35
2016-04-16,7,19,33
2016-04-17,7,19,34
2016-04-18,7,19,35
2016-04-19,7,19,33
2016-04-20,7,19,35
2016-04-21,7,19,26
2016-04-22,7,19,37
2016-04-23,7,19,31
2016-04-24,7,19,37
2016-04-25,7,19,21
2016-04-26,7,19,27
2016-04-27,7,19,24
2016-04-28,7,19,38
2016-04-29,7,19,29
2016-04-30,7,19,27
2016-05-01,7,19,42
2016-05-02,7,19,37
2016-05-03,7,19,25
2016-05-04,7,19,25
2016-05-05,7,19,25
2016-05-06,7,19,34
2016-05-07,7,19,31
2016-05-08,7,19,39
2016-05-09,7,19,23
2016-05-10,7,19,35
2016-05-11,7,19,34
2016-05-12,7,19,36
2016-05-13,7,19,29
2016-05-14,7,19,40
2016-05-15,7,19,43
2016-05-16,7,19,20
2016-05-17,7,19,37
2016-05-18,7,19,25
2016-05-19,7,19,37
2016-05-20,7,19,45
2016-05-21,7,19,45
2016-05-22,7,19,28
2016-05-23,7,19,18
2016-05-24,7,19,24
2016-05-25,7,19,32
2016-05-26,7,19,43
2016-05-27,7,19,35
2016-05-28,7,19,33
2016-05-29,7,19,51
2016-05-30,7,19,31
2016-05-31,7,19,30
2016-06-01,7,19,38
2016-06-02,7,19,36
2016-06-03,7,19,37
2016-06-04,7,19,48
2016-06-05,7,19,50
2016-06-06,7,19,31
2016-06-07,7,19,22
2016-06-08,7,19,39
2016-06-09,7,19,44
2016-06-10,7,19,50
2016-06-11,7,19,48
2016-06-12,7,19,61
2016-06-13,7,19,33
2016-06-14,7,19,37
2016-06-15,7,19,31
2016-06-16,7,19,38
2016-06-17,7,19,25
2016-06-18,7,19,33
2016-06-19,7,19,49
2016-06-20,7,19,23
2016-06-21,7,19,35
2016-06-22,7,19,34
2016-06-23,7,19,42
2016-06-24,7,19,41
2016-06-25,7,19,47
2016-06-26,7,19,41
2016-06-27,7,19,22
2016-06-28,7,19,43
2016-06-29,7,19,29
2016-06-30,7,19,46
2016-07-01,7,19,46
2016-07-02,7,19,33
2016-07-03,7,19,42
2016-07-04,7,19,36
2016-07-05,7,19,37
2016-07-06,7,19,21
2016-07-07,7,19,34
2016-07-08,7,19,42
2016-07-09,7,19,40
2016-07-10,7,19,36
2016-07-11,7,19,33
2016-07-12,7,19,43
2016-07-13,7,19,32
2016-07-14,7,19,33
2016-07-15,7,19,35
2016-07-16,7,19,38
2016-07-17,7,19,38
2016-07-18,7,19,44
2016-07-19,7,19,48
2016-07-20,7,19,29
2016-07-21,7,19,50
2016-07-22,7,19,43
2016-07-23,7,19,53
2016-07-24,7,19,34
2016-07-25,7,19,25
2016-07-26,7,19,42
2016-07-27,7,19,37
2016-07-28,7,19,38
2016-07-29,7,19,45
2016-07-30,7,19,36
2016-07-31,7,19,59
2016-08-01,7,19,34
2016-08-02,7,19,31
2016-08-03,7,19,34
2016-08-04,7,19,27
2016-08-05,7,19,49
2016-08-06,7,19,39
2016-08-07,7,19,35
2016-08-08,7,19,24
2016-08-09,7,19,30
2016-08-10,7,19,28
2016-08-11,7,19,34
2016-08-12,7,19,31
2016-08-13,7,19,28
2016-08-14,7,19,34
2016-08-15,7,19,37
2016-08-16,7,19,22
2016-08-17,7,19,43
2016-08-18,7,19,34
2016-08-19,7,19,38
2016-08-20,7,19,45
2016-08-21,7,19,45
2016-08-22,7,19,30
2016-08-23,7,19,26
2016-08-24,7,19,36
2016-08-25,7,19,30
2016-08-26,7,19,46
2016-08-27,7,19,37
2016-08-28,7,19,29
2016-08-29,7,19,16
2016-08-30,7,19,34
2016-08-31,7,19,36
2016-09-01,7,19,37
2016-09-02,7,19,39
2016-09-03,7,19,41
2016-09-04,7,19,40
2016-09-05,7,19,22
2016-09-06,7,19,45
2016-09-07,7,19,31
2016-09-08,7,19,40
2016-09-09,7,19,30
2016-09-10,7,19,39
2016-09-11,7,19,39
2016-09-12,7,19,25
2016-09-13,7,19,32
2016-09-14,7,19,32
2016-09-15,7,19,29
2016-09-16,7,19,36
2016-09-17,7,19,35
2016-09-18,7,19,39
2016-09-19,7,19,22
2016-09-20,7,19,29
2016-09-21,7,19,34
2016-09-22,7,19,45
2016-09-23,7,19,27
2016-09-24,7,19,35
2016-09-25,7,19,44
2016-09-26,7,19,21
2016-09-27,7,19,38
2016-09-28,7,19,31
2016-09-29,7,19,27
2016-09-30,7,19,41
2016-10-01,7,19,35
2016-10-02,7,19,29
2016-10-03,7,19,25
2016-10-04,7,19,28
2016-10-05,7,19,31
2016-10-06,7,19,23
2016-10-07,7,19,26
2016-10-08,7,19,35
2016-10-09,7,19,37
2016-10-10,7,19,19
2016-10-11,7,19,18
2016-10-12,7,19,37
2016-10-13,7,19,38
2016-10-14,7,19,34
2016-10-15,7,19,33
2016-10-16,7,19,36
2016-10-17,7,19,26
2016-10-18,7,19,30
2016-10-19,7,19,27
2016-10-20,7,19,18
2016-10-21,7,19,34
2016-10-22,7,19,28
2016-10-23,7,19,35
2016-10-24,7,19,31
2016-10-25,7,19,17
2016-10-26,7,19,32
2016-10-27,7,19,28
2016-10-28,7,19,30
2016-10-29,7,19,30
2016-10-30,7,19,33
2016-10-31,7,19,22
2016-11-01,7,19,34
2016-11-02,7,19,21
2016-11-03,7,19,46
2016-11-04,7,19,32
2016-11-05,7,19,45
2016-11-06,7,19,46
2016-11-07,7,19,28
2016-11-08,7,19,35
2016-11-09,7,19,29
2016-11-10,7,19,41
2016-11-11,7,19,40
2016-11-12,7,19,36
2016-11-13,7,19,53
2016-11-14,7,19,27
2016-11-15,7,19,31
2016-11-16,7,19,30
2016-11-17,7,19,35
2016-11-18,7,19,37
2016-11-19,7,19,46
2016-11-20,7,19,44
2016-11-21,7,19,29
2016-11-22,7,19,27
2016-11-23,7,19,30
2016-11-24,7,19,27
2016-11-25,7,19,30
2016-11-26,7,19,33
2016-11-27,7,19,43
2016-11-28,7,19,25
2016-11-29,7,19,38
2016-11-30,7,19,29
2016-12-01,7,19,24
2016-12-02,7,19,18
2016-12-03,7,19,24
2016-12-04,7,19,23
2016-12-05,7,19,13
2016-12-06,7,19,10
2016-12-07,7,19,23
2016-12-08,7,19,22
2016-12-09,7,19,27
2016-12-10,7,19,27
2016-12-11,7,19,33
2016-12-12,7,19,21
2016-12-13,7,19,24
2016-12-14,7,19,18
2016-12-15,7,19,30
2016-12-16,7,19,21
2016-12-17,7,19,27
2016-12-18,7,19,36
2016-12-19,7,19,12
2016-12-20,7,19,23
2016-12-21,7,19,26
2016-12-22,7,19,27
2016-12-23,7,19,25
2016-12-24,7,19,35
2016-12-25,7,19,27
2016-12-26,7,19,13
2016-12-27,7,19,21
2016-12-28,7,19,21
2016-12-29,7,19,22
2016-12-30,7,19,22
2016-12-31,7,19,32
2017-01-01,7,19,23
2017-01-02,7,19,17
2017-01-03,7,19,14
2017-01-04,7,19,23
2017-01-05,7,19,25
2017-01-06,7,19,19
2017-01-07,7,19,20
2017-01-08,7,19,24
2017-01-09,7,19,18
2017-01-10,7,19,18
2017-01-11,7,19,21
2017-01-12,7,19,17
2017-01-13,7,19,21
2017-01-14,7,19,29
2017-01-15,7,19,24
2017-01-16,7,19,22
2017-01-17,7,19,26
2017-01-18,7,19,22
2017-01-19,7,19,25
2017-01-20,7,19,32
2017-01-21,7,19,23
2017-01-22,7,19,33
2017-01-23,7,19,16
2017-01-24,7,19,17
2017-01-25,7,19,20
2017-01-26,7,19,21
2017-01-27,7,19,17
2017-01-28,7,19,18
2017-01-29,7,19,32
2017-01-30,7,19,21
2017-01-31,7,19,16
2017-02-01,7,19,15
2017-02-02,7,19,26
2017-02-03,7,19,25
2017-02-04,7,19,22
2017-02-05,7,19,25
2017-02-06,7,19,21
2017-02-07,7,19,18
2017-02-08,7,19,20
2017-02-09,7,19,17
2017-02-10,7,19,19
2017-02-11,7,19,28
2017-02-12,7,19,22
2017-02-13,7,19,18
2017-02-14,7,19,16
2017-02-15,7,19,22
2017-02-16,7,19,26
2017-02-17,7,19,25
2017-02-18,7,19,35
2017-02-19,7,19,23
2017-02-20,7,19,18
2017-02-21,7,19,18
2017-02-22,7,19,23
2017-02-23,7,19,26
2017-02-24,7,19,34
2017-02-25,7,19,31
2017-02-26,7,19,24
2017-02-27,7,19,24
2017-02-28,7,19,16
2017-03-01,7,19,38
2017-03-02,7,19,38
2017-03-03,7,19,22
2017-03-04,7,19,34
2017-03-05,7,19,38
2017-03-06,7,19,20
2017-03-07,7,19,32
2017-03-08,7,19,29
2017-03-09,7,19,22
2017-03-10,7,19,38
2017-03-11,7,19,26
2017-03-12,7,19,31
2017-03-13,7,19,26
2017-03-14,7,19,37
2017-03-15,7,19,31
2017-03-16,7,19,29
2017-03-17,7,19,33
2017-03-18,7,19,29
2017-03-19,7,19,32
2017-03-20,7,19,17
2017-03-21,7,19,20
2017-03-22,7,19,24
2017-03-23,7,19,20
2017-03-24,7,19,34
2017-03-25,7,19,32
2017-03-26,7,19,35
2017-03-27,7,19,24
2017-03-28,7,19,31
2017-03-29,7,19,21
2017-03-30,7,19,30
2017-03-31,7,19,36
2017-04-01,7,19,42
2017-04-02,7,19,35
2017-04-03,7,19,26
2017-04-04,7,19,28
2017-04-05,7,19,31
2017-04-06,7,19,45
2017-04-07,7,19,34
2017-04-08,7,19,39
2017-04-09,7,19,42
2017-04-10,7,19,28
2017-04-11,7,19,33
2017-04-12,7,19,27
2017-04-13,7,19,32
2017-04-14,7,19,32
2017-04-15,7,19,43
2017-04-16,7,19,39
2017-04-17,7,19,32
2017-04-18,7,19,31
2017-04-19,7,19,39
2017-04-20,7,19,38
2017-04-21,7,19,35
2017-04-22,7,19,33
2017-04-23,7,19,36
2017-04-24,7,19,22
2017-04-25,7,19,28
2017-04-26,7,19,27
2017-04-27,7,19,35
2017-04-28,7,19,46
2017-04-29,7,19,33
2017-04-30,7,19,28
2017-05-01,7,19,33
2017-05-02,7,19,37
2017-05-03,7,19,38
2017-05-04,7,19,28
2017-05-05,7,19,45
2017-05-06,7,19,46
2017-05-07,7,19,44
2017-05-08,7,19,26
2017-05-09,7,19,32
2017-05-10,7,19,37
2017-05-11,7,19,27
2017-05-12,7,19,36
2017-05-13,7,19,46
2017-05-14,7,19,37
2017-05-15,7,19,33
2017-05-16,7,19,26
2017-05-17,7,19,32
2017-05-18,7,19,41
2017-05-19,7,19,40
2017-05-20,7,19,31
2017-05-21,7,19,47
2017-05-22,7,19,28
2017-05-23,7,19,31
2017-05-24,7,19,25
2017-05-25,7,19,38
2017-05-26,7,19,35
2017-05-27,7,19,37
2017-05-28,7,19,35
2017-05-29,7,19,32
2017-05-30,7,19,33
2017-05-31,7,19,37
2017-06-01,7,19,42
2017-06-02,7,19,38
2017-06-03,7,19,51
2017-06-04,7,19,44
2017-06-05,7,19,37
2017-06-06,7,19,33
2017-06-07,7,19,36
2017-06-08,7,19,27
2017-06-09,7,19,44
2017-06-10,7,19,41
2017-06-11,7,19,33
2017-06-12,7,19,34
2017-06-13,7,19,41
2017-06-14,7,19,36
2017-06-15,7,19,47
2017-06-16,7,19,40
2017-06-17,7,19,50
2017-06-18,7,19,38
2017-06-19,7,19,25
2017-06-20,7,19,36
2017-06-21,7,19,34
2017-06-22,7,19,46
2017-06-23,7,19,30
2017-06-24,7,19,40
2017-06-25,7,19,45
2017-06-26,7,19,30
2017-06-27,7,19,37
2017-06-28,7,19,41
2017-06-29,7,19,36
2017-06-30,7,19,37
2017-07-01,7,19,44
2017-07-02,7,19,55
2017-07-03,7,19,40
2017-07-04,7,19,38
2017-07-05,7,19,37
2017-07-06,7,19,44
2017-07-07,7,19,46
2017-07-08,7,19,49
2017-07-09,7,19,38
2017-07-10,7,19,44
2017-07-11,7,19,41
2017-07-12,7,19,40
2017-07-13,7,19,40
2017-07-14,7,19,38
2017-07-15,7,19,50
2017-07-16,7,19,50
2017-07-17,7,19,33
2017-07-18,7,19,43
2017-07-19,7,19,44
2017-07-20,7,19,26
2017-07-21,7,19,43
2017-07-22,7,19,44
2017-07-23,7,19,43
2017-07-24,7,19,23
2017-07-25,7,19,42
2017-07-26,7,19,41
2017-07-27,7,19,45
2017-07-28,7,19,38
2017-07-29,7,19,31
2017-07-30,7,19,54
2017-07-31,7,19,31
2017-08-01,7,19,33
2017-08-02,7,19,30
2017-08-03,7,19,47
2017-08-04,7,19,23
2017-08-05,7,19,43
2017-08-06,7,19,43
2017-08-07,7,19,24
2017-08-08,7,19,33
2017-08-09,7,19,45
2017-08-10,7,19,46
2017-08-11,7,19,30
2017-08-12,7,19,52
2017-08-13,7,19,52
2017-08-14,7,19,27
2017-08-15,7,19,31
2017-08-16,7,19,27
2017-08-17,7,19,34
2017-08-18,7,19,23
2017-08-19,7,19,43
2017-08-20,7,19,48
2017-08-21,7,19,26
2017-08-22,7,19,30
2017-08-23,7,19,32
2017-08-24,7,19,28
2017-08-25,7,19,34
2017-08-26,7,19,43
2017-08-27,7,19,41
2017-08-28,7,19,27
2017-08-29,7,19,31
2017-08-30,7,19,31
2017-08-31,7,19,32
2017-09-01,7,19,26
2017-09-02,7,19,41
2017-09-03,7,19,36
2017-09-04,7,19,38
2017-09-05,7,19,29
2017-09-06,7,19,26
2017-09-07,7,19,22
2017-09-08,7,19,44
2017-09-09,7,19,40
2017-09-10,7,19,39
2017-09-11,7,19,24
2017-09-12,7,19,34
2017-09-13,7,19,28
2017-09-14,7,19,45
2017-09-15,7,19,32
2017-09-16,7,19,36
2017-09-17,7,19,38
2017-09-18,7,19,21
2017-09-19,7,19,25
2017-09-20,7,19,31
2017-09-21,7,19,25
2017-09-22,7,19,49
2017-09-23,7,19,34
2017-09-24,7,19,45
2017-09-25,7,19,30
2017-09-26,7,19,28
2017-09-27,7,19,31
2017-09-28,7,19,38
2017-09-29,7,19,30
2017-09-30,7,19,36
2017-10-01,7,19,28
2017-10-02,7,19,12
2017-10-03,7,19,36
2017-10-04,7,19,37
2017-10-05,7,19,24
2017-10-06,7,19,27
2017-10-07,7,19,28
2017-10-08,7,19,38
2017-10-09,7,19,25
2017-10-10,7,19,35
2017-10-11,7,19,19
2017-10-12,7,19,33
2017-10-13,7,19,28
2017-10-14,7,19,45
2017-10-15,7,19,43
2017-10-16,7,19,22
2017-10-17,7,19,30
2017-10-18,7,19,33
2017-10-19,7,19,32
2017-10-20,7,19,34
2017-10-21,7,19,41
2017-10-22,7,19,34
2017-10-23,7,19,17
2017-10-24,7,19,34
2017-10-25,7,19,26
2017-10-26,7,19,32
2017-10-27,7,19,30
2017-10-28,7,19,32
2017-10-29,7,19,27
2017-10-30,7,19,26
2017-10-31,7,19,38
2017-11-01,7,19,47
2017-11-02,7,19,37
2017-11-03,7,19,26
2017-11-04,7,19,36
2017-11-05,7,19,37
2017-11-06,7,19,37
2017-11-07,7,19,34
2017-11-08,7,19,39
2017-11-09,7,19,33
2017-11-10,7,19,32
2017-11-11,7,19,49
2017-11-12,7,19,48
2017-11-13,7,19,24
2017-11-14,7,19,40
2017-11-15,7,19,28
2017-11-16,7,19,27
2017-11-17,7,19,38
2017-11-18,7,19,40
2017-11-19,7,19,39
2017-11-20,7,19,24
2017-11-21,7,19,32
2017-11-22,7,19,30
2017-11-23,7,19,36
2017-11-24,7,19,49
2017-11-25,7,19,44
2017-11-26,7,19,45
2017-11-27,7,19,26
2017-11-28,7,19,40
2017-11-29,7,19,42
2017-11-30,7,19,28
2017-12-01,7,19,22
2017-12-02,7,19,31
2017-12-03,7,19,24
2017-12-04,7,19,18
2017-12-05,7,19,21
2017-12-06,7,19,22
2017-12-07,7,19,25
2017-12-08,7,19,20
2017-12-09,7,19,32
2017-12-10,7,19,29
2017-12-11,7,19,15
2017-12-12,7,19,21
2017-12-13,7,19,12
2017-12-14,7,19,24
2017-12-15,7,19,22
2017-12-16,7,19,29
2017-12-17,7,19,33
2017-12-18,7,19,15
2017-12-19,7,19,20
2017-12-20,7,19,26
2017-12-21,7,19,22
2017-12-22,7,19,25
2017-12-23,7,19,24
2017-12-24,7,19,34
2017-12-25,7,19,26
2017-12-26,7,19,24
2017-12-27,7,19,18
2017-12-28,7,19,20
2017-12-29,7,19,26
2017-12-30,7,19,26
2017-12-31,7,19,28
2013-01-01,8,19,20
2013-01-02,8,19,24
2013-01-03,8,19,26
2013-01-04,8,19,28
2013-01-05,8,19,36
2013-01-06,8,19,39
2013-01-07,8,19,24
2013-01-08,8,19,29
2013-01-09,8,19,26
2013-01-10,8,19,31
2013-01-11,8,19,30
2013-01-12,8,19,35
2013-01-13,8,19,44
2013-01-14,8,19,27
2013-01-15,8,19,23
2013-01-16,8,19,36
2013-01-17,8,19,48
2013-01-18,8,19,27
2013-01-19,8,19,24
2013-01-20,8,19,32
2013-01-21,8,19,24
2013-01-22,8,19,20
2013-01-23,8,19,23
2013-01-24,8,19,35
2013-01-25,8,19,29
2013-01-26,8,19,38
2013-01-27,8,19,35
2013-01-28,8,19,19
2013-01-29,8,19,17
2013-01-30,8,19,29
2013-01-31,8,19,37
2013-02-01,8,19,32
2013-02-02,8,19,29
2013-02-03,8,19,31
2013-02-04,8,19,22
2013-02-05,8,19,23
2013-02-06,8,19,28
2013-02-07,8,19,40
2013-02-08,8,19,35
2013-02-09,8,19,26
2013-02-10,8,19,44
2013-02-11,8,19,25
2013-02-12,8,19,20
2013-02-13,8,19,24
2013-02-14,8,19,27
2013-02-15,8,19,42
2013-02-16,8,19,43
2013-02-17,8,19,48
2013-02-18,8,19,42
2013-02-19,8,19,31
2013-02-20,8,19,26
2013-02-21,8,19,28
2013-02-22,8,19,38
2013-02-23,8,19,36
2013-02-24,8,19,29
2013-02-25,8,19,28
2013-02-26,8,19,38
2013-02-27,8,19,25
2013-02-28,8,19,29
2013-03-01,8,19,33
2013-03-02,8,19,36
2013-03-03,8,19,31
2013-03-04,8,19,28
2013-03-05,8,19,38
2013-03-06,8,19,34
2013-03-07,8,19,42
2013-03-08,8,19,40
2013-03-09,8,19,37
2013-03-10,8,19,44
2013-03-11,8,19,26
2013-03-12,8,19,31
2013-03-13,8,19,37
2013-03-14,8,19,35
2013-03-15,8,19,35
2013-03-16,8,19,40
2013-03-17,8,19,52
2013-03-18,8,19,36
2013-03-19,8,19,32
2013-03-20,8,19,36
2013-03-21,8,19,36
2013-03-22,8,19,36
2013-03-23,8,19,43
2013-03-24,8,19,45
2013-03-25,8,19,33
2013-03-26,8,19,38
2013-03-27,8,19,25
2013-03-28,8,19,35
2013-03-29,8,19,40
2013-03-30,8,19,25
2013-03-31,8,19,45
2013-04-01,8,19,27
2013-04-02,8,19,43
2013-04-03,8,19,37
2013-04-04,8,19,59
2013-04-05,8,19,33
2013-04-06,8,19,63
2013-04-07,8,19,54
2013-04-08,8,19,41
2013-04-09,8,19,40
2013-04-10,8,19,22
2013-04-11,8,19,47
2013-04-12,8,19,52
2013-04-13,8,19,38
2013-04-14,8,19,64
2013-04-15,8,19,23
2013-04-16,8,19,46
2013-04-17,8,19,42
2013-04-18,8,19,36
2013-04-19,8,19,41
2013-04-20,8,19,45
2013-04-21,8,19,54
2013-04-22,8,19,27
2013-04-23,8,19,44
2013-04-24,8,19,40
2013-04-25,8,19,43
2013-04-26,8,19,51
2013-04-27,8,19,37
2013-04-28,8,19,38
2013-04-29,8,19,20
2013-04-30,8,19,39
2013-05-01,8,19,40
2013-05-02,8,19,41
2013-05-03,8,19,57
2013-05-04,8,19,65
2013-05-05,8,19,50
2013-05-06,8,19,26
2013-05-07,8,19,36
2013-05-08,8,19,41
2013-05-09,8,19,41
2013-05-10,8,19,42
2013-05-11,8,19,63
2013-05-12,8,19,58
2013-05-13,8,19,36
2013-05-14,8,19,38
2013-05-15,8,19,45
2013-05-16,8,19,42
2013-05-17,8,19,40
2013-05-18,8,19,57
2013-05-19,8,19,67
2013-05-20,8,19,40
2013-05-21,8,19,52
2013-05-22,8,19,44
2013-05-23,8,19,43
2013-05-24,8,19,55
2013-05-25,8,19,51
2013-05-26,8,19,39
2013-05-27,8,19,33
2013-05-28,8,19,49
2013-05-29,8,19,38
2013-05-30,8,19,46
2013-05-31,8,19,43
2013-06-01,8,19,39
2013-06-02,8,19,66
2013-06-03,8,19,38
2013-06-04,8,19,49
2013-06-05,8,19,46
2013-06-06,8,19,52
2013-06-07,8,19,52
2013-06-08,8,19,57
2013-06-09,8,19,69
2013-06-10,8,19,46
2013-06-11,8,19,33
2013-06-12,8,19,57
2013-06-13,8,19,53
2013-06-14,8,19,54
2013-06-15,8,19,53
2013-06-16,8,19,54
2013-06-17,8,19,42
2013-06-18,8,19,44
2013-06-19,8,19,36
2013-06-20,8,19,59
2013-06-21,8,19,48
2013-06-22,8,19,44
2013-06-23,8,19,68
2013-06-24,8,19,38
2013-06-25,8,19,42
2013-06-26,8,19,52
2013-06-27,8,19,53
2013-06-28,8,19,59
2013-06-29,8,19,69
2013-06-30,8,19,60
2013-07-01,8,19,47
2013-07-02,8,19,40
2013-07-03,8,19,44
2013-07-04,8,19,54
2013-07-05,8,19,58
2013-07-06,8,19,62
2013-07-07,8,19,71
2013-07-08,8,19,42
2013-07-09,8,19,46
2013-07-10,8,19,51
2013-07-11,8,19,59
2013-07-12,8,19,68
2013-07-13,8,19,87
2013-07-14,8,19,62
2013-07-15,8,19,50
2013-07-16,8,19,43
2013-07-17,8,19,50
2013-07-18,8,19,68
2013-07-19,8,19,57
2013-07-20,8,19,72
2013-07-21,8,19,57
2013-07-22,8,19,50
2013-07-23,8,19,46
2013-07-24,8,19,41
2013-07-25,8,19,56
2013-07-26,8,19,57
2013-07-27,8,19,55
2013-07-28,8,19,74
2013-07-29,8,19,51
2013-07-30,8,19,53
2013-07-31,8,19,48
2013-08-01,8,19,43
2013-08-02,8,19,50
2013-08-03,8,19,62
2013-08-04,8,19,51
2013-08-05,8,19,45
2013-08-06,8,19,38
2013-08-07,8,19,44
2013-08-08,8,19,48
2013-08-09,8,19,58
2013-08-10,8,19,51
2013-08-11,8,19,59
2013-08-12,8,19,43
2013-08-13,8,19,46
2013-08-14,8,19,36
2013-08-15,8,19,61
2013-08-16,8,19,49
2013-08-17,8,19,47
2013-08-18,8,19,69
2013-08-19,8,19,37
2013-08-20,8,19,45
2013-08-21,8,19,44
2013-08-22,8,19,46
2013-08-23,8,19,57
2013-08-24,8,19,50
2013-08-25,8,19,62
2013-08-26,8,19,35
2013-08-27,8,19,27
2013-08-28,8,19,42
2013-08-29,8,19,45
2013-08-30,8,19,33
2013-08-31,8,19,58
2013-09-01,8,19,56
2013-09-02,8,19,36
2013-09-03,8,19,48
2013-09-04,8,19,44
2013-09-05,8,19,45
2013-09-06,8,19,44
2013-09-07,8,19,45
2013-09-08,8,19,49
2013-09-09,8,19,32
2013-09-10,8,19,31
2013-09-11,8,19,34
2013-09-12,8,19,42
2013-09-13,8,19,44
2013-09-14,8,19,61
2013-09-15,8,19,55
2013-09-16,8,19,35
2013-09-17,8,19,37
2013-09-18,8,19,43
2013-09-19,8,19,58
2013-09-20,8,19,43
2013-09-21,8,19,51
2013-09-22,8,19,56
2013-09-23,8,19,37
2013-09-24,8,19,41
2013-09-25,8,19,41
2013-09-26,8,19,57
2013-09-27,8,19,47
2013-09-28,8,19,55
2013-09-29,8,19,61
2013-09-30,8,19,26
2013-10-01,8,19,38
2013-10-02,8,19,37
2013-10-03,8,19,36
2013-10-04,8,19,54
2013-10-05,8,19,44
2013-10-06,8,19,43
2013-10-07,8,19,41
2013-10-08,8,19,32
2013-10-09,8,19,41
2013-10-10,8,19,35
2013-10-11,8,19,35
2013-10-12,8,19,36
2013-10-13,8,19,50
2013-10-14,8,19,30
2013-10-15,8,19,40
2013-10-16,8,19,39
2013-10-17,8,19,39
2013-10-18,8,19,42
2013-10-19,8,19,33
2013-10-20,8,19,50
2013-10-21,8,19,33
2013-10-22,8,19,34
2013-10-23,8,19,30
2013-10-24,8,19,54
2013-10-25,8,19,25
2013-10-26,8,19,32
2013-10-27,8,19,31
2013-10-28,8,19,35
2013-10-29,8,19,39
2013-10-30,8,19,47
2013-10-31,8,19,34
2013-11-01,8,19,54
2013-11-02,8,19,56
2013-11-03,8,19,47
2013-11-04,8,19,36
2013-11-05,8,19,43
2013-11-06,8,19,41
2013-11-07,8,19,45
2013-11-08,8,19,52
2013-11-09,8,19,60
2013-11-10,8,19,48
2013-11-11,8,19,41
2013-11-12,8,19,45
2013-11-13,8,19,37
2013-11-14,8,19,48
2013-11-15,8,19,55
2013-11-16,8,19,41
2013-11-17,8,19,51
2013-11-18,8,19,31
2013-11-19,8,19,36
2013-11-20,8,19,35
2013-11-21,8,19,38
